word,sentiment_coeff
biker_flick,4.69996895664387
don_stroud,4.748063812023439
smoker,3.2996729479430225
boozing,4.524355733148036
miles_apart,4.127136506235449
honky,4.860878371286641
whitey,3.772872594630323
kansas_charlie,5.730984631075112
eddy_chandler,5.845446352477831
gulch,3.8267929415331046
crooked_promoter,5.285509752617081
his_winnings,5.3332527056180945
bandits,4.0938624319707
paul_fix,5.601256048193882
farnsworth,4.67883564625884
running_gag,3.244495292370865
stomps,4.017634395349582
mary_kornman,5.799494738837412
shoots_him,4.12493046702761
marches,4.141584394778861
gunfight_between,5.03636644578304
desert_trail,4.6552783473371315
blander,6.264704400381008
oaters,4.073108807086801
cleaner,3.1566520734571126
sloppy_editing,3.787178978279537
anti_globalization,4.545148079905196
suckling,4.913730476995686
wineries,3.949832296691392
wines,3.4595012676987293
sporadic,3.584786460382392
bulldogs,4.2868724642691625
maligned,3.9109911356696205
pricing,4.865957969900773
pet_store,4.520740672726411
amy_heckerling,4.308499856843871
extremely_likable,3.935013890320506
griffin_dunne,4.423093299819762
maureen_stapleton,4.621244415831045
joe_piscopo,3.8078891616624535
peter_boyle,3.9085634381705843
emilio,3.147202511529687
cambridge,4.5137662681575845
judd,3.7766769233043798
costa,4.522238213461054
signals,3.529124153337497
mobile_phones,5.035849390012993
teenage_victims,4.478507080224322
bumped_off,4.753962572540429
reasonable_pace,3.430991621122418
head_bashed,4.62372849719289
a_decapitation,4.454822867734582
bitten,3.6094272190284387
bitten_off,3.5804272833234925
full_frontal,3.004991448415655
savini,3.643571965920674
shaun_hutson,4.198586399220759
fondness_for,3.7180329515313084
broadway_show,3.1254924144031855
mgm_ua,3.9696595659232026
dvd_releases,3.565879845829751
ya_gotta,3.6552996225086396
treat_williams,4.124298827452428
claude,3.5633794705861837
garrett,4.7280751411282225
relevant_today,3.8030042137804356
director_milos,4.172485814983349
foreman,4.6238593642981725
exercised,3.9165056119943378
bergerac,4.546281455276243
knee_jerk,3.697704712909646
clink,4.610471223846344
peroxide,4.683058407300391
dreary_mess,4.3911925348822
bus_rides,4.648584671834557
aww,4.073084926428565
softball,4.280978356997351
inbred_freaks,5.225384974341129
water_lilies,3.307886920892602
water_lily,4.030643568953634
synchronized_swimming,3.6154373188406623
floraine,3.8691808286096157
adele_haenel,4.690366026899728
teammates,3.9550088008867594
preternaturally,4.982121420659545
well_proportioned,4.777279040064743
swimmer,3.703110200927085
naissance_des,4.036562518545668
pieuvres,4.1426485258484504
bathroom_mirror,4.665869250933678
lolita,3.303385790037593
fata_morgana,3.7570816017945035
oral,4.300919489694558
stimulation,3.481574977252226
equating,5.239851581577552
orgasm,3.1562724435151246
rite,4.618050430476084
strings_attached,3.79556666382655
florence,3.911125535325591
fling,3.6477464472210452
blachere,5.218101162239864
boy_toy,4.289400816051814
jacobs,4.772331889544134
presents_itself,3.7627282876321986
physical_beauty,4.5578060413433334
ample,3.014029705116614
retaliation,4.072415274235989
magnifying_glass,4.990050443574896
byproduct,4.141110010004274
parasitic,4.5281006184060315
raj_kanwar,5.432101603777101
wonders_why,3.30386780525591
anil,3.3935344579192
johny,3.5959842592767917
paresh,3.4037101055619132
entertains,3.0495136431769296
urmila,3.2109242851771294
kader_khan,4.587328757139405
lever,3.566678283665407
funny_paresh,5.871954440418278
irritates,3.0304723145407015
critics_rave,4.854912421112706
tidbits,3.607762544151065
american_audiences,3.258326101111647
catchphrase,3.3382062184564703
colm_meaney,4.41007032746917
five_year,2.910418981595151
intermission,3.813847973516584
outer,3.8252289573770097
abbie,3.701218475575203
jeopardize,4.214052201513299
personage,4.070981568229396
argentine,3.2659955745927967
peruvian,3.5220079638594486
publics,5.240603369109797
baron_latos,3.972845368429259
seeking_cure,5.062405582964692
his_vampirism,4.2530071824657245
somehow_survived,5.562377991426617
talbot,3.5641700076028413
complicate_matters,4.597132885766123
carradine,3.2956941658850996
chewing_up,3.6293561695240593
repress,4.028214583795108
onslow_stevens,3.868904035945838
running_amok,3.8215087980337143
torches,4.001252408128282
they_embark,3.769838222910905
bloody_birthday,3.5955669536842114
typical_slasher,3.8304371102111467
generate_any,3.2871208049343767
baseball_bat,3.4727621623079266
red_rock,2.961570519177624
nicolas_cage,3.1912431115191966
gets_embroiled,5.317569331507494
misadventure,4.047853643362372
dwight_yoakam,5.8977622953747195
truck_driver,3.7401567529182165
ed_gein,3.027140704033391
news_programs,4.179652366855256
gein,3.023502645288751
kane_hodder,3.2220706917214175
hodder,3.7097545478141467
dark_blue,3.2930645735186346
axis_powers,3.8984612810047623
refugee,3.5022630601483673
czech_pilots,4.1544713507226785
british_royal,4.2174939381936305
language_barrier,3.6525863937595737
fliers,4.257663803853528
vengeance_against,4.2994675467151815
complicates,4.527753929567875
aerial_combat,5.154440111973579
bellicose,5.0958134156635335
finals,3.6621415233916275
slap_stick,3.3120206984809943
brief_synopsis,3.9297886685829724
super_heroes,3.7560180544148425
car_crashes,3.4280482319145325
roadrunner,3.3132288469961217
lovitz,4.021941772377374
evil_incarnate,4.871126457521907
unfulfilled,3.6638713787259047
wondered_why,3.3332414758228848
longed_for,4.226132278479623
klause,4.316587417619547
murmurs,4.320229527607577
get_medal,4.601067850616117
goro,4.101550364689869
screw_ups,3.9455125386924577
family_unit,4.515851734254535
what_transpires,3.8838808477160747
preteens,3.8723361019122895
true_happiness,3.234294812624465
spend_couple,3.2878192835788314
relied_heavily,4.905173916627499
captive_audience,4.241476220366571
leslie,3.7136553679077093
staying_awake,4.138929841133174
repeated_ad,4.543186723379442
nauseum,3.8800546188348184
carl_sagan,5.480413937365931
infernal,3.9750659162479476
dimensional,3.047785531726229
racer,3.763811282393994
without_sounding,4.249305622129246
an_alarm,4.210614256494039
alec,3.7667305110708202
accomplishing,3.94265948469793
gaming,3.348640628062424
magnificent_job,3.7119475134886892
second_instalment,4.296561808474457
funniest_bits,3.892043605741481
financially,3.0839443985677604
cannot_cope,4.489653808769929
funniness,4.4235928699901494
feels_sorry,3.7755778185112248
an_additional,3.2096120008512115
hardware_store,3.7455553036876497
bookshop,4.372631133117026
rudeness,3.9771665673503476
lowbrow,3.5586986968211525
belonging,3.3491118403002966
presently,3.4468870056349363
social_criticism,4.427571835040592
bachman,4.00060562906332
grimmer,4.275283140779371
rawer,4.507073444207802
contaminating,4.644860732380759
thinner,3.091060551467675
emotionally_crippled,5.559676608585652
slaughtering,3.547454137561104
leaven,4.59600823307333
grimness,3.870334392135388
class_warfare,4.237444303866092
starvation,3.6403613896155322
follows_suit,3.6746987006979497
squished,4.607231071438806
awkward_pacing,4.2209479966078405
muffled,3.407689531458301
airless,4.357482735995766
shame_because,3.3294800352045075
jodie,3.22883359994911
fatality,4.195683409771682
hold_onto,3.5999555665421523
womanhood,3.875065535863938
embodied,3.7362611604548635
precipice,4.754654767317378
taking_revenge,4.116874820253636
provoke,3.3590703790950744
dire_straits,3.6862256649374547
cliff_robertson,3.9485659595726093
jenny_agutter,4.815579305294772
simon_ward,7.284237694475201
chauffeur,4.170548945897774
ron_moody,4.174494357668269
business_partner,4.1570002144685585
judy_geeson,5.837089360415691
robson,5.745408710804601
gravestone,3.7276319943140113
night_deadly,3.539400620858083
mickey_rooney,4.116137090686012
named_joe,4.5001751855077625
petto,5.118260559543798
pino,4.029678086389878
ring_bell,4.60259640767605
killer_santa,3.7625067396446967
stops_talking,5.359966060658998
mysterious_stranger,4.1466774870312175
joe_petto,4.891587199641126
agitated,4.11137449527793
whee,5.059613599448123
screaming_mad,3.1263695278998456
leftovers_from,3.546760572045316
clint_howard,3.9854303208706603
elizabethan_english,4.604223617553291
intonations,3.911505189513634
disagrees_with,4.039124156845622
jacobi,3.136924138168917
seemed_rushed,3.9608275982339616
rare_occasion,4.272256242623232
lag,3.2963240425771607
patrick_stewart,3.3837506843485956
claire_bloom,4.315874926683273
gertrude,4.2181386599283295
laertes,4.063836665493104
an_intermission,4.143056536377532
sleek,3.727507062227869
sound_familiar,3.2323077445053854
incessant,3.0987077178345386
ache,3.295943778413066
counselor,3.7086680992189205
over_exaggerated,3.565949892399321
captivate_me,4.766104020396375
recent_installment,4.405617852669127
its_inexorable,4.268848600947783
troubling,3.887115288911789
ultra_cool,4.092150500678244
intimidated,4.105983108165269
war_zone,3.8474978670828133
pre_war,3.675000109945352
prep,4.754979262052449
pegged,3.8813470835885324
colin_farrell,3.4337645155810668
non_plussed,4.942683117936707
tweaking,3.408691864559839
fellow_soldiers,4.213823517166391
hidalgo,4.87315227237279
helga_line,4.337149400672963
satanists,3.792664049418068
themed_movies,4.953409880804899
black_candles,4.000202014662801
ritualistic,3.816649034170762
spotty_at,4.288122531915493
jose_ramon,4.356997249694301
larraz,3.5474264375803712
rare_breed,4.0078900071505155
barefoot,3.604318540135572
morass,3.6148929607295974
ira_terrorist,5.457640747160374
jackal,2.9154582628655463
self_referential,3.475541493181277
tweens,4.245066501766349
eartha_kitt,4.245311595094988
reprise_their,4.387244693237007
award_nominations,4.451376868024341
warranted,3.5829004738854096
emperor_new,3.3253265240709817
greatly_enjoyed,3.6509733490638543
mystery_thriller,3.124684398835237
rushes,3.555741904453341
mrs_hughes,4.966347129773664
devote,3.133905396575922
huge_mansion,4.436168701777894
viking_chief,4.044293113997784
abba,3.3497881090261026
justforkix,4.238988646382236
modernize,3.9836925043365423
completely_blew,4.5254783431166
wider_audience,3.4592801853929824
miles_thomas,4.446114583959097
arthur_blake,4.463990857148506
willie_grimes,5.299666265657212
head_chopped,4.709580908728551
whisky,4.163400840187306
grave_robbing,3.9165501877292277
confessed,3.2094054216618435
similar_theme,3.4991450038499643
horror_anthologies,4.01312481800819
unified,4.5455748843860135
nit_picking,4.085141015852826
grimes,4.632528595913717
hare,3.663448267397359
anatomy,3.2561919696935813
easiest_way,4.097514730796577
grave_robbers,4.403603428186487
misdemeanor,5.071208345529924
punishable_by,4.446080955304922
buck_naked,5.36467387376344
logical_conclusion,3.963163114491687
deported,3.9929513158526357
walking_corpse,5.505403609376979
worth_rental,3.964707396098298
postpone,4.28283527437002
indefinitely,3.587890444065156
kadosh,4.413132272759075
gitai,4.365545708212572
picking,3.037434358694733
technical_details,3.6652002919364124
interesting_premises,4.487246846960938
emotional_perspective,4.29625801969304
inconclusive,3.8165919336164102
transmit,4.227141787074375
serie,4.418266377193783
belph_gor,4.287504670149176
louvre,3.551848962225847
mixed_reviews,4.080579563653562
latter_portion,4.142942959443688
career_ahead,4.017915471889821
amazed_at,3.3918969720398326
priorities,3.646296463540123
notice_how,3.092700333981485
bam_parents,4.106804796523194
glauren,4.525047666255051
valo_bam,4.485664053545732
falcone,4.047243966282245
dicamillo,4.061373968520802
terribly_dull,4.091799030858392
mulling,4.506802028099353
pressly,4.4954804218281685
paul_williams,4.023652055646054
puzo,3.8333419983432613
profundity,3.68582057720441
stepped_into,5.372774451184038
madhavan,4.0068831172593695
r_rahman,3.79530779012926
mani_ratnam,3.459162416886848
s_keerthana,3.886510000160607
refugee_camp,3.7650047574747045
blotchy,4.407362951097809
applicable,3.682376120225115
dweller,4.560694638957054
satisfying_ending,3.9890426942200907
clergy,3.7995779547815944
bes,4.021218902722746
religious_belief,4.719107922750662
extremely_weak,3.274068509973029
secular,4.174517544497749
seminary,4.53347966231996
lackawanna_blues,3.560917636456078
almost_recite,4.8980244532058475
favorite_parts,3.8812316755362772
gotta_go,3.6626475815815223
rough_spots,4.186466467684832
weren_exactly,3.804221169715195
giancarlo_esposito,3.7921802479072513
life_everlasting,4.217787023139889
never_bothered,3.6572264974410285
producers_alike,4.29430358720092
discovery_channel,3.481624906982705
different_angle,3.688645753368143
diplodocus,4.018463724563967
visually_stimulating,3.8053322832349186
magic_johnson,4.730227307092397
inspire_us,4.341098098366239
former_nba,4.869872264865103
getting_slashed,4.745430970888018
trotted_out,4.251756761173057
hijinx,4.870624214287038
its_heyday,4.608851458241884
summons,4.401587063803639
psychotherapist,4.821083507785323
bmw,3.680315194833197
writer_producer,3.4306163967482695
literal_minded,4.366184015473657
grandchildren,3.4078747153194993
godfrey_cambridge,5.746408672649732
top_form,3.535636595262308
token_black,3.372650467687339
putney,3.8453736012403352
token_white,4.061277406728057
crank_out,3.945961925630586
somehow_manage,3.7418880996853865
advertisers,3.7069166201889487
hilarious_moments,3.052687328900376
ad_agency,4.071149098127373
middle_finger,3.7122301626757963
madison_avenue,3.834008796540119
pretty_damned,4.165246582096499
funeral_directors,4.527318305819582
rationality,4.153518380866902
arne_glimcher,4.336599616071641
very_talented,2.962340377300147
blair_underwood,5.401314764151829
long_awaited,3.496611708927024
ruckus,5.043503270322001
good_portion,3.3161574716642876
slowly_walking,5.368263383639258
cornfield,3.4543867074873766
sneaks_up,3.943789916682271
stone_unturned,4.15558030909034
super_strength,4.697688915394735
control_room,3.9086848918446426
monitoring,4.117351485360633
excused_myself,3.9241103620293294
slides,3.6629968664896557
superman_returns,3.2460609770545252
wandered_into,3.5235076321493413
prairie_home,4.136961052753879
messing_around,3.465509147200384
while_attending,3.780986924015427
cheat_on,3.34510514363743
scorecard,4.655428412626618
damn_close,4.037886738217283
unleashed,3.2277546599993756
ninety_years,3.9009952324161823
chilly,3.54558586357167
absurdist,3.525856853876891
rosencrantz,3.988904120035082
human_traffic,3.727125604187899
contented,4.103221868430966
rupert_penry,3.4822256322001572
john_abraham,3.3590067733830784
rimi_sen,4.60038960539071
air_hostesses,4.2972510857685196
mac_akshay,4.7670845231271315
fashion_photographers,5.304495089747213
neha_dupia,5.068878293650911
senior,3.390697704989204
starts_liking,4.600736272229266
chandra,5.167009309810005
houseboat_horror,5.066019134810453
often_regarded,5.131588262720263
zero_suspense,3.7064803586906945
cf,3.382453171616669
terfel,4.483525273243795
langridge,5.201615630415106
pneumonic_plague,4.608543291305594
virulent,4.077628041550145
bubonic_plague,3.5558226011411236
erupt,4.547825541993583
history_classes,3.885964400655173
federal_government,3.4558930347277355
paul_douglas,4.253731280953934
public_health,3.742475524315674
moniker,3.8760455915684533
walter_jack,5.176777642545334
relatively_unknown,3.3553056818833324
adept,3.5982269580553146
wrapping,3.4050864078090153
pure_fantasy,4.257867122110576
godfathers,3.904764609724392
eisenhower,3.236917677363202
stephen_fry,4.283036847187683
michael_des,3.3837590569504874
barres_does,3.795478281976507
sex_addict,3.2611194209513084
watch_nastassja,4.255088134606019
poor_blocking,3.643442514450529
nastassja_kinski,3.3363211981610466
fiendish_plot,4.536031902142083
dr_fu,4.442122563193701
starring_peter,4.010206462393866
sax_rohmer,4.668566481844573
cheap_laughs,4.054302598758074
brilliantly_done,3.489299433000069
fu_manchu,3.4000144077800485
strong_supporting,3.730590779988609
helen_mirren,3.607668204009224
roger_avery,5.1458778699343855
al_capone,3.807545094792937
clever_witty,4.5220532803248
failed_relationship,4.133044615320361
connor,3.9303690946798326
girlfriend_grace,4.50555212163326
nadia,3.2904331442265766
overdrawn,3.835603568904882
alot_more,3.8622316515664115
stroking,3.9513092372409546
shines_through,3.392116196147245
realy,4.110494327475454
buying_copy,4.2062698628257875
videostore,3.94037252207813
mail_me,3.507889574524934
pariah,4.954140242689793
johnny_yuma,3.848548028341418
mark_damon,4.502848497220161
hottest,3.43879523118859
abuser,4.213801871871457
human_body,3.126510774747051
une_fois,4.02708603282035
homme,4.0800492294194814
busty_babes,3.977970535647133
otherwise_stay,3.6528228197888177
judge_dredd,4.380620495245088
stalone,5.764806912678907
lethal_target,4.596047057148577
knock_off,3.495730857740771
vest,3.831342920472941
late_nineties,3.9598877696737613
floppy_disk,4.821864252752465
space_travel,3.445750918766973
testicle,3.929002502998385
thumping,3.4015176874003394
labeled,3.3542364718719586
practicing_catholic,4.720335215437851
ers,3.586882531766278
tag_along,3.926286289913035
addled,4.066239819920025
olds,3.1525608242101364
pikachu,3.403139295428911
impractical,3.434567612749279
his_wallet,3.9145005480542023
ray_bolger,5.271261802949791
basie,4.332117486194073
cologne,3.9856178948185543
embarrasses,4.1193990757677765
claude_dauphin,6.555778643512797
footwork,4.020860986761128
dauphin,5.476703886206286
rain_soaked,3.787368606339964
windswept,3.8872585894286518
chilled,3.822871326708686
astronaut,3.4213391861425864
spacecraft,3.395824740709368
cone,3.8231194385106324
gooey,3.233603400670802
melting_man,3.6167356556492267
handbook,3.7275244398657144
melts,3.4476280064214593
munch,5.036477465775794
melt_away,3.8095958472045406
dreadfully_boring,4.169719689475684
splat,4.532901086769904
minder,4.254217501439235
co_uk,3.381223358110325
htm,4.270868044288345
grader,4.363774618905925
glorifying,3.6471650720257127
television_programming,5.097832587564891
encyclopedia,4.011814873490627
dwight,4.479541658058857
self_explanatory,3.9473444612295663
winston_churchill,5.425174333051259
british_broadcasting,4.261554441792809
richard_burton,3.4232891340216867
television_network,3.8797841883686255
newsreel,3.3046398577777074
axis,3.4871440880536424
dissolve,3.578732504445499
highly_polished,5.324512623478709
opening_theme,3.2266480601098775
rodgers_hammerstein,4.895245718110435
arrangement,3.4617240840649908
cassette_tape,4.723308347589832
compact,3.491119043109825
listener,3.058933417934831
frosting,3.2993551188523424
nee,4.63091939711472
joanne,4.384817869650488
dependant,5.079236952646843
watchability,4.153374887528769
waterboy,4.422494088928601
gilmore_girls,3.343087259036957
gilmore,3.854640445475293
complete_nonsense,4.664928556511411
remember_liking,3.8557589588145147
famous_opera,4.1536165410403845
tomcat,4.312254297665531
accomplices,4.211676078324487
advisor,4.728650616957669
little_fanfare,3.988529478762018
she_confronts,3.9388127971936315
anemic,3.3697840823852188
instructed,3.3247032103336753
edward_burtynsky,4.143328194671501
western_societies,5.170741305583338
educate_us,4.725462906089984
lifestyles,3.9214923887815996
indian_ocean,4.6096884600776455
mah,4.423277252563468
correspondence,4.416235794894707
bank_accounts,4.301048672785165
julie_sister,4.245936234308573
writes_letter,4.747572076337892
michel_bouquet,5.408908350465006
clinic,3.636849085696009
monorail,4.348284582572936
blackmailed,5.522873963097328
mississipi,5.526064003106271
topless_scenes,3.915892583987962
athletic,3.357819267788436
haggis,3.64427406741594
social_relevance,4.303226985833458
jackhammer,4.612699608061432
repeats_itself,3.7174992889888285
ad_nauseum,3.5663692663264586
sputter_out,4.51908797428784
suckered,4.423700760864675
malarkey,4.881875398107989
caddyshack,3.7840678085309376
dialing,4.048761250121218
walking_away,3.380982965647518
wouldn_allow,3.4600394165205075
tinker,3.9745543389077733
revelled,4.942243245380976
untold,3.341329449557757
descends,3.7233148288115583
rapidity,4.209398930417562
acquits_himself,4.154565839175224
endearing_qualities,4.428687219348779
pickings,4.032985040826989
continuity_errors,3.474036945452926
rehashing,3.607192334745687
bulldog,3.6021212456369405
aug,3.858641397045822
andy_samberg,3.7112026648433623
mail_truck,4.401845850903727
isla_fisher,3.715479636218334
ian_mcshane,3.698286466354041
brawls,4.651976353626802
prove_himself,3.471465543795375
human_torch,3.9371669413617267
pay_tribute,4.022652774977901
berry,4.080853987989687
mr_dalton,5.340969517989065
wuthering_heights,3.2281018275118507
sela_ward,4.079705984590457
prozac,3.6855710591689084
maury,4.537518124392996
evil_magician,4.084557488918835
djinn,4.441905865865795
only_quibble,4.316581625534554
sabu,3.3841492603758674
pseudo_intellectuals,5.043689889273624
pees,4.7467879444241605
bleah,5.4128274161307175
vh_special,4.481881023306063
flash_across,3.6696816926643985
silver_spoons,4.725255181770162
major_letdown,3.7159795311027475
four_months,3.8783272349938946
counterparts,3.1543830008359732
apparitions,3.7002254962370165
janos_rukh,4.07724698239355
atomic_power,4.272637786479354
rukh,3.286096333500824
radium,3.5528416700533807
dr_felix,4.217552705152167
benet_bela,4.261408314116764
wronged_him,4.373394373546501
rainy_night,4.607527941507375
violet_kemble,5.054404734861616
notch_below,4.9200436820329045
karloff_lugosi,3.801559001156666
lousy_acting,3.63562699571747
grindhouse,3.5946877565257536
totally_incoherent,3.719969888430798
sneering,3.587512855850762
excursion,3.5290742369275496
lifeboat,3.9974867830803635
washes_ashore,5.880312077846693
piranhas,3.578041640307404
cameron_mitchell,3.5464381596563603
hobbies,4.201420252210879
media_mogul,5.072904289513883
his_dues,3.8062701644911683
seventh,3.1178507874074706
minor_celebrity,4.942330354916287
cutthroat,4.301590718573641
pia_zadora,3.6143570431936958
harold_robbins,3.652462671897582
wallows,3.9796135193940234
randomly_chosen,4.753048088245586
zadora,4.283616857244597
creative_process,4.323088735578453
observance,4.605736459275186
hang_together,3.32780171557234
halloween_masks,3.4722007864319764
boing,3.12386968919549
collusion,4.181737012899281
whiz,3.3536330181653375
marci,4.514217231918174
digs,3.4566947523150695
dashingly,5.6744405011401176
adoring,3.79808141504978
mama_cass,4.674239785749673
surprising_considering,3.643238127941701
bradbury,3.5893112097163247
pryce,4.762483955008717
graboids,3.508448444864239
songwriters,3.303926833045731
disney_sequel,3.999819403876371
atlantis_milo,3.856623852552726
confirmed_my,3.438191099352596
doubts_about,3.6622001156248176
bambi,3.098273210795784
excellency,5.513198303262339
stifler,3.364031643533476
naked_mile,3.900721577585351
beta_house,3.6359049743211243
band_camp,4.252307901486554
naked_women,3.2949852005728504
crude_humour,4.139213320105549
beer_drinking,3.633206354805997
massive_success,4.443767278005113
stunned_audiences,5.001189905251632
dazzled,3.886887270470655
advancement,3.6306723544061406
spaceships,3.0942578331563775
semen,3.3630309752014758
residue,4.211346195041389
previous_installments,4.841907119176491
frat_house,4.109928997373258
competition_between,4.068163333925798
haven_guessed,4.705276068823175
testicles,3.4976514366945075
less_painful,3.8650758754318675
animal_lovers,3.588960000801407
afrika,3.9053341196188445
gene_wilder,3.4012139949097637
step_daughter,4.267636061267048
be_deterred,4.122244267463873
awoke,3.4330569369664206
ashes,3.0975407454477617
urn,6.094930778235749
salva,3.973233404682473
petty_criminal,3.9341691398882794
winning_combination,3.6369499602203925
transforms_himself,4.5652531425928755
jordi_molla,4.341781443371202
satirizes,3.791639915660012
pena,4.786028146365555
responded,3.263915237119932
neanderthals,3.750303384870085
paying_attention,3.5023495992241145
allison,3.7827798193635824
dance_club,3.586948806944176
big_wave,3.161038163274275
conjures_up,3.596044170106495
foot_waves,4.372129708381751
woof,3.6477626379836963
lodger,4.389753168619137
garners,4.0417056432188065
mild_gore,4.7151878345341975
creature_makeup,4.6636635489457
rec,4.108621349408055
female_prisoners,5.001040540784728
your_pants,3.5349559037097427
camp_pendleton,4.798806055681643
division,3.074913159193552
regiment,3.960793427632475
marines,3.1866578199500584
oceanside,4.095388695207379
cadence,3.8971554823540675
creek,4.1131867262515565
stiffness,4.622413272337334
webb,3.2939226208218466
tiny_lister,3.359921749766261
crushed,3.8827849717289853
coffins,4.100092519872151
carpathian,4.353767112567105
transylvania,3.4698642745018136
more_advanced,3.4748969898791904
decorate,3.788273940253132
neon_lights,4.467546647434803
roller_rink,3.7313939402863214
lining,4.650356112675474
gf,4.583354896041433
abel,4.097755313601051
katelin,3.9340309174376475
scholarships,4.143041415199037
dcom,5.8224015351305605
shelby,3.862325040502529
lana,3.6017466210605864
smallville,3.150231054818929
saver,5.01785437679012
clarified,3.9571799489145842
julie_delphy,4.620657781376254
bug_life,3.3840578370539105
toy_story,3.4794735728934265
dave_foley,3.8772061769779245
haydn,6.317318883038423
dennis_leary,4.270583567571229
david_hyde,4.889275480307768
pierce,3.8593536822452603
madeline_kahn,4.970156620243911
feminine_side,4.153118065692098
adrian_pasdar,3.964129563659009
meaty,3.2273278726053793
pre_existing,4.3392729293592724
finished_watching,3.648737646540467
flicked_over,4.078070939702879
intensified_by,4.110128502053408
ood,3.714702865953311
emotionally_engaging,4.646411920092513
far_scarier,4.179884225450662
daleks,3.783482926571883
family_friendly,3.3900921918825544
super_fast,4.205855162812327
forward_button,4.1697694818891895
dom,3.8275484218349956
non_mainstream,4.424454450744651
ghouls,3.41913864722254
vaulted,5.077427535274674
such_arcane,5.162414143797409
doris_wishman,4.060969655249838
dismember,3.734661683194093
jesus_franco,4.234364309453567
treasures,3.1280029706495958
ether,4.135872969905487
worth_hunting,4.867249601172771
hallucinogenic,4.3940976020963305
cineastes,4.215117085951014
resoundingly,4.453497938881976
eloquently,3.3817657372150647
common_knowledge,4.712753657719936
exert,4.356684086897747
promo,3.6293631709874483
extremely_limited,3.9020564129346416
beg_borrow,3.8982348970711045
darcy,3.3508759027737316
cactus_flower,3.5343294896024853
correction,3.4842998055309895
receptionist,4.531981712742802
today_audiences,3.7767069224811087
stretches_credibility,4.354720622175987
utterly_believable,3.901586026555517
co_conspirator,5.0730256368500015
zinger,5.095240013251125
weston,4.6918212668312025
dirty_rotten,4.226304332020185
excelled,3.622484625796066
exuded,3.7138213109579943
abe_burrows,4.022913902861383
tony_awards,3.8686711098731603
igor,3.74292971362805
piano_music,3.1838984320987924
underscoring,4.206891548976026
record_store,3.889139160179535
believer,3.3182548827183376
tremendous_amount,4.10832115202064
blond_wig,4.496499520374151
annie_potts,4.594523662057418
kinky,3.013035699443643
unrated_version,3.7901978106929106
stopped_laughing,3.862068195879516
an_indelible,3.4322248900537655
deprivation,4.491841480029493
tricked_into,3.1859813918966506
contemplation,4.0525619601193235
total_disgrace,4.304576338500057
palestinian,3.7110744573593704
lebanese,3.3857576608541518
jordanian,4.432324226600651
dubai,3.59499369188614
saudi_society,4.577236634167212
khaled_sami,4.569839661170105
turki_al,4.579061471747131
hisham_abdulrahman,5.23026731339668
flocked,4.266350094835086
bahrain,3.28297752644598
saudis,3.6306124384015206
eagerness,3.6026265593260214
random_shots,3.240266564127616
excruciatingly_dull,4.577420028225457
circuits,4.992918032420913
imitates,3.529805073931035
staying_alive,3.917832087638457
lower_rating,4.125206279035656
offensive_language,4.144646268462794
pervasive,3.7684795048082123
bagpipe,5.0516125345096405
biograph_company,4.60703863090335
per_week,4.871098433339953
sealed_room,3.3107454640106906
minute_short,3.564401628569991
drifts,3.457730128713444
cask,3.9776477599170112
amontillado,4.197863628511145
medieval_times,3.8384964164608943
overseeing,3.7712067838871235
windowless_room,5.096759871211897
sequestered,5.234514971996632
dove_cote,5.028426349901258
marion_leonard,4.5776977603281415
minstrel_henry,4.961499027827604
walthall,5.07492205355693
romantic_liaison,4.896437572525894
retribution,3.4118333840234465
workmen,5.3078161561196975
doorway,3.8489636051931777
mortar,4.251289435567182
descending_into,3.6465262797795255
cackling,3.6508632064660427
acute,4.47046914328473
creating_suspense,3.7822562674582194
restricts,4.213069296418701
stationary_camera,5.104263784720711
alters,4.375793930641589
cross_cutting,3.4247834224386775
alternating_between,3.5384754027610996
events_occurring,4.329131006981657
innovations,3.573688816673547
arthur_johnson,5.101392194032953
recognising,4.259927893741258
maniacal,3.3760026189173233
impending_sense,4.690683870331681
second_feature,3.4751038791554993
combing,4.548244096928946
several_points,3.745953997147156
vicinity,3.9809335286551217
transvestites,3.6673534618318446
by_golly,3.310521567528819
nausea,3.1764571283304317
glen_ed,4.272284242903221
cross_dressing,3.0879464368692915
glenda,2.976050412196624
glen_glenda,3.8628225371884537
alter_egos,4.28621358234779
roberta,5.13601623746583
mental_disorder,4.698454229850045
racy,3.43805287893229
satan_himself,4.593139556933589
sterno_says,3.8954744363199634
toon_disney,4.304388838532544
airing,3.3416143027894343
wise_choice,4.7178962083525855
black_cloud,4.076802882576146
spirit_stallion,3.8592490315918
cimarron,3.4036630967592636
eventually_leads,4.108122845570201
goo,3.5406339279633157
mare,4.453732057092832
little_creek,4.382848309453561
brian_adams,4.05620506254923
video_clip,3.752219410977079
pernicious,4.201109748118694
toes,3.1426636412352327
materialist,4.5448596916393
butter,3.3026068574509155
branches,4.11781397878664
rivers,3.2770224428337142
bobbing,3.741611880890431
almost_inaudible,4.261680585317132
followup,3.7275512340956105
evacuated,4.24478077781214
surmise,3.7290631616522787
variation_on,3.267917463638248
recklessness,4.393529713224147
family_member,3.009890218391522
lesser_extent,3.4398254380039823
undiscovered,3.4888942711341984
plausibly,3.8160882034883086
porch,3.790289563529935
justin_urich,3.7782973623751017
aimee_brooks,3.2591472481024093
